Ticker,SimFinId,Company Name,IndustryId
SIG,185651,SIGNET JEWELERS LTD,103002.0
SIGI,627778,SELECTIVE INSURANCE GROUP INC,104006.0
SIGM,202034,SIGMA DESIGNS INC,101004.0
SILK,963382,Silk Road Medical Inc,106003.0
SINO,257712,"Sino-Global Shipping America, Ltd.",100010.0
SIRI,97841,SIRIUS XM HOLDINGS INC.,103001.0
SITE,62823,"SiteOne Landscape Supply, Inc.",100005.0
SIVB,708168,SVB FINANCIAL GROUP,104002.0
SIX,816466,Six Flags Entertainment Corp,103015.0
SJI,525920,SOUTH JERSEY INDUSTRIES INC,105001.0
SJM,254348,J M SMUCKER Co,102002.0
SJW,953794,SJW GROUP,
SKPN,998475,"SkyShop Logistics, Inc.",
SKT,996200,"TANGER FACTORY OUTLET CENTERS, INC",
SKX,176359,SKECHERS USA INC,103004.0
SKY,132365,SKYLINE CORP,103013.0
SKYW,861606,SKYWEST INC,100006.0
SLAB,1033431,SILICON LABORATORIES INC.,101005.0
SLB,353500,SCHLUMBERGER LIMITED/NV,107004.0
SLCA,534435,"U.S. SILICA HOLDINGS, INC.",110004.0
SLFC,687414,"OneMain Holdings, Inc.",104007.0
SLFI,939318,SPRINGLEAF FINANCE INC,
SLG,127650,SL GREEN REALTY CORP,109001.0
SLGN,1067479,SILGAN HOLDINGS INC,100005.0
SLM,103225,SLM CORP,104007.0
SLNM,69772,SALON MEDIA GROUP INC,
SLP,495377,SIMULATIONS PLUS INC,106002.0
SM,978928,SM Energy Co,107002.0
SMA,893218,Symmetry Medical Inc.,
SMCI,175410,"Super Micro Computer, Inc.",101005.0
SMED,179660,SHARPS COMPLIANCE CORP,100004.0
SMG,355003,SCOTTS MIRACLE-GRO CO,110003.0
SMID,362372,SMITH MIDLAND CORP,
SMIT,332324,SCHMITT INDUSTRIES INC,101001.0
SMLP,890067,"Summit Midstream Partners, LP",107003.0
SMP,126577,STANDARD MOTOR PRODUCTS INC,103005.0
SMRT,45048,STEIN MART INC,103002.0
SMSI,504067,SMITH MICRO SOFTWARE INC,101003.0
SMTC,185350,SEMTECH CORP,101004.0
SNA,288357,SNAP-ON Inc,100001.0
SNAK,86600,"INVENTURE FOODS, INC.",102002.0
SNAP,449958,Snap Inc,101002.0
SNCR,747268,SYNCHRONOSS TECHNOLOGIES INC,101003.0
SNDK,505727,SANDISK CORP,101001.0
SNDR,1136135,"Schneider National, Inc.",100010.0
SNGC,583468,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",
SNH,448715,Senior Housing Properties Trust,109001.0
SNHY,126033,SUN HYDRAULICS CORP,100001.0
SNI,378211,Scripps Networks Interactive Inc.,103001.0
SNOW,1016067,Snowflake Inc.,101003.0
SNOW_delis,203144,"Intrawest Resorts Holdings, Inc.",
SNPS,744723,SYNOPSYS INC,101003.0
SNX,84398,SYNNEX CORP,100002.0
SO,189248,SOUTHERN CO,105001.0
SOFO,374032,SONIC FOUNDRY INC,101003.0
SOHO,158088,Sotherly Hotels Inc.,109001.0
SOHU,138944,SOHU COM INC,101002.0
SOLY,987539,"Soliton, Inc.",106001.0
SON,992009,SONOCO PRODUCTS CO,100005.0
SONC,343236,SONIC CORP,103003.0
SONO,974898,Sonos Inc,103001.0
SORL,543973,SORL Auto Parts Inc,103005.0
SOTK,94282,SONO TEK CORP,101001.0
SPAN,164268,SPAN AMERICA MEDICAL SYSTEMS INC,106003.0
SPB,357600,"Spectrum Brands Holdings, Inc.",103004.0
SPG,111127,SIMON PROPERTY GROUP INC /DE/,109001.0
SPH,998424,SUBURBAN PROPANE PARTNERS LP,
SPLK,51255,SPLUNK INC,101003.0
SPLS,166539,STAPLES INC,103002.0
SPNC,114601,SPECTRANETICS CORP,106004.0
SPNE,147451,SeaSpine Holdings Corp,106004.0
SPOK,997662,"Spok Holdings, Inc",108001.0
SPPI,53529,SPECTRUM PHARMACEUTICALS INC,106002.0
SPR,131997,"Spirit AeroSystems Holdings, Inc.",100008.0
SPRT,533572,"Support.com, Inc.",101003.0
SPWR,992391,SUNPOWER CORP,
SPXC,768069,SPX CORP,100001.0
SPY,1072401,SPDR S&P 500 ETF TRUST,
SQ,83293,"Square, Inc.",101003.0
SQBG,137237,"Sequential Brands Group, Inc.",103004.0
SRC,448754,Spirit Realty Capital Inc,109001.0
SRCE,767938,1ST SOURCE CORP,104002.0
SRCL,101113,STERICYCLE INC,100004.0
SRDX,366154,SURMODICS INC,106001.0
SRE,378214,Sempra Energy,105001.0
SRG,998409,Seritage Growth Properties,
SRGA,1093872,"SURGALIGN HOLDINGS, INC.",106004.0
SRLP,918357,Sprague Resources LP,
SRNE,133865,"Sorrento Therapeutics, Inc.",106002.0
SRPT,749127,"Sarepta Therapeutics, Inc.",106002.0
SRRA,809435,"Sierra Oncology, Inc.",106002.0
SRT,144111,"StarTek, Inc.",100002.0
SSD,1056224,"Simpson Manufacturing Co., Inc.",100003.0
SSI,42463,STAGE STORES INC,103002.0
SSNC,721918,SS&C Technologies Holdings Inc,101003.0
SSNI,331528,SILVER SPRING NETWORKS INC,101001.0
SSNT,511627,"SilverSun Technologies, Inc.",101003.0
SSP,688615,E.W. SCRIPPS Co,103001.0
SSTK,623203,"Shutterstock, Inc.",101002.0
SSYS,727537,STRATASYS INC,101001.0
ST,749178,Sensata Technologies Holding plc,101001.0
STAA,849329,STAAR SURGICAL CO,106003.0
STAY,448789,Extended Stay America Inc,103015.0
STBA,347280,S&T BANCORP INC,104002.0
STE,749030,STERIS plc,106003.0
STI,335922,SUNTRUST BANKS INC,104002.0
STJ,378218,St Jude Medical,106004.0
STLD,978926,STEEL DYNAMICS INC,110007.0
STML,795984,STEMLINE THERAPEUTICS INC,106002.0
STMP,650092,STAMPS.COM INC,101003.0
STOK,1060042,"Stoke Therapeutics, Inc.",106002.0
STOR,534667,STORE CAPITAL Corp,109001.0
STRA,1067482,"Strategic Education, Inc.",102006.0
STRM,494891,STREAMLINE HEALTH SOLUTIONS INC.,101003.0
STRR,641822,"STAR EQUITY HOLDINGS, INC.",106004.0
STRT,202406,STRATTEC SECURITY CORP,103005.0
STT,378219,State Street Corp.,104001.0
STX,378212,Seagate Technology,101001.0
STZ,256994,"CONSTELLATION BRANDS, INC.",102004.0
SUI,749231,SUN COMMUNITIES INC,109001.0
SUP,826868,SUPERIOR INDUSTRIES INTERNATIONAL INC,103005.0
SUPN,445197,SUPERNUS PHARMACEUTICALS INC,106005.0
SURF,808799,"Surface Oncology, Inc.",106002.0
SVMK,997480,SVMK Inc.,
SVT,250129,SERVOTRONICS INC /DE/,101001.0
SVU,684097,SUPERVALU INC,102001.0
SWI,885119,"SolarWinds, Inc.",101003.0
SWK,244442,"STANLEY BLACK & DECKER, INC.",100001.0
SWKS,353611,"SKYWORKS SOLUTIONS, INC.",101004.0
SWM,803493,SCHWEITZER MAUDUIT INTERNATIONAL INC,110002.0
SWN,401903,SOUTHWESTERN ENERGY CO,107002.0
SWX,448826,Southwest Gas Corp,105001.0
SWY,86808,SAFEWAY INC,102001.0
SXC,112269,"SunCoke Energy, Inc.",110006.0
SXT,134902,SENSIENT TECHNOLOGIES CORP,110001.0
SYF,493399,Synchrony Financial,104007.0
SYK,105030,STRYKER CORP,106004.0
SYMC,427444,SYMANTEC CORP,101003.0
SYNA,260659,SYNAPTICS Inc,101003.0
SYNH,336622,Syneos Health,106001.0
SYNT,693332,SYNTEL INC,101003.0
SYRG,786501,SRC Energy Inc.,107002.0
SYRS,807944,"Syros Pharmaceuticals, Inc.",106002.0
SYUT,53873,"Synutra International, Inc.",
SYY,247719,SYSCO CORP,102001.0
T,66790,AT&T INC.,108001.0
TA,133962,TRAVELCENTERS OF AMERICA LLC,103002.0
TACO,823787,"Del Taco Restaurants, Inc.",103003.0
TAGG,662204,TagLikeMe Corp.,
TAP,248956,MOLSON COORS BREWING CO,102004.0
TAST,625660,"CARROLS RESTAURANT GROUP, INC.",103003.0
TAYD,338837,TAYLOR DEVICES INC,100001.0
TBI,108139,"TrueBlue, Inc.",100011.0
TBIO,941303,"Translate Bio, Inc.",
TBTC,263057,TABLE TRAC INC,103001.0
TCBI,734517,TEXAS CAPITAL BANCSHARES INC/TX,104002.0
TCMD,201913,TACTILE SYSTEMS TECHNOLOGY INC,106004.0
TCNT,658757,TOUCAN INTERACTIVE CORP,
TCO,998405,TAUBMAN CENTERS INC,
TCX,651784,TUCOWS INC /PA/,101002.0
TDC,378223,Teradata Corp.,101001.0
TDG,378229,TransDigm Group,100008.0
TDOC,963383,"Teladoc Health, Inc.",106011.0
TDRP,667730,"Teardroppers, Inc.",
TDW,419436,TIDEWATER INC,107004.0
TDY,1164973,TELEDYNE TECHNOLOGIES INC,100013.0
TECD,181744,TECH DATA CORP,101001.0
TECH,176917,BIO-TECHNE Corp,106002.0
TEL,104745,TE Connectivity Ltd.,101001.0
TELL,1070202,TELLURIAN INC. /DE/,
TEN,534666,TENNECO INC,103005.0
TENB,896983,"Tenable Holdings, Inc.",101003.0
TEP,929180,"Tallgrass Energy Partners, LP",107002.0
TER,1094921,"TERADYNE, INC",100003.0
TERP,708716,"TerraForm Power, Inc.",105002.0
TESO,141183,TESCO CORP,107004.0
TESS,42813,TESSCO TECHNOLOGIES INC,101005.0
TEUM,890308,PARETEUM Corp,108001.0
TEVA,616649,TEVA PHARMACEUTICAL INDUSTRIES LTD,106005.0
TFSL,360767,TFS Financial CORP,104002.0
TFX,448874,Teleflex Inc,106004.0
TGI,629705,TRIUMPH GROUP INC,100008.0
TGNA,378222,Tegna,103001.0
TGT,72458,TARGET CORP,102001.0
TGTX,785880,"TG THERAPEUTICS, INC.",106002.0
THC,1033571,TENET HEALTHCARE CORP,
THMO,258731,"ThermoGenesis Holdings, Inc.",106004.0
THO,43246,THOR INDUSTRIES INC,103005.0
THS,532132,"TreeHouse Foods, Inc.",102002.0
TIF,249289,TIFFANY & CO,103002.0
TIME,535758,Time Inc.,103026.0
TIS,693955,Orchids Paper Products CO /DE,102002.0
TITN,825306,Titan Machinery Inc.,100005.0
TIVO,176762,TIVO INC,101003.0
TJX,256569,TJX COMPANIES INC /DE/,103002.0
TKR,1056221,TIMKEN CO,100001.0
TLCC,156530,"TWINLAB CONSOLIDATED HOLDINGS, INC.",
TLND,923420,Talend SA,
TLRA,646927,"Telaria, Inc.",101003.0
TLRD,929181,TAILORED BRANDS INC,103002.0
TLRY,816689,"Tilray, Inc.",106005.0
TLYS,978925,"TILLY'S, INC.",103002.0
TM-28,1016068,TOYOTA MOTOR CREDIT CORP,
TMDX,963380,"TransMedics Group, Inc.",106001.0
TMED,169714,TRIMEDYNE INC,
TMK,378226,Torchmark Corp.,104004.0
TMO,372802,THERMO FISHER SCIENTIFIC INC.,106001.0
TMUS,515267,"T-Mobile US, Inc.",108001.0
TNDM,693227,TANDEM DIABETES CARE INC,106004.0
TNET,797860,TRINET GROUP INC,100002.0
TOCA,809598,Tocagen Inc,106002.0
TOL,200636,TOLL BROTHERS INC,103013.0
TOWR,625334,"Tower International, Inc.",103005.0
TOY_delist,509463,TOYS R US INC,103001.0
TPB,58275,"Turning Point Brands, Inc.",102003.0
TPCS,74307,TECHPRECISION CORP,
TPIC,180206,"TPI COMPOSITES, INC",100001.0
TPL,1093761,TEXAS PACIFIC LAND TRUST,
TPR,331230,Tapestry Inc,103002.0
TPX,686753,"TEMPUR SEALY INTERNATIONAL, INC.",103004.0
TR,527072,TOOTSIE ROLL INDUSTRIES INC,102002.0
TRC,669774,TEJON RANCH CO,109002.0
TRCO,650958,TRIBUNE MEDIA CO,103001.0
TRCY,998466,TRI CITY BANKSHARES CORP,
TREE,780144,"LendingTree, Inc.",104002.0
TREX,991604,TREX CO INC,
TRGP,625570,Targa Resources Corp.,107003.0
TRHC,494892,"Tabula Rasa HealthCare, Inc.",101003.0
TRIP,89539,"TripAdvisor, Inc.",103015.0
TRMB,627855,TRIMBLE INC.,101001.0
TRN,247970,TRINITY INDUSTRIES INC,100010.0
TRNC,627811,"tronc, Inc.",103026.0
TRNS,60740,TRANSCAT INC,101001.0
TROV,798464,"Trovagene, Inc.",106001.0
TROW,378221,T. Rowe Price Group,104001.0
TROX,627774,Tronox Ltd,110001.0
TRT,288723,TRIO-TECH INTERNATIONAL,101004.0
TRUE,81812,"TrueCar, Inc.",101002.0
TRUP,640535,TRUPANION INC.,104013.0
TRV,262327,"TRAVELERS COMPANIES, INC.",104006.0
TSC,988504,"TriState Capital Holdings, Inc.",104002.0
TSCO,378228,Tractor Supply Company,103002.0
TSE,530044,Trinseo S.A.,110001.0
TSHA,1146378,"Taysha Gene Therapies, Inc.",
TSLA,56317,Tesla,103005.0
TSN,138054,TYSON FOODS INC,102002.0
TSQ,545597,"Townsquare Media, Inc.",103001.0
TSRI,333363,TSR INC,101003.0
TSRO,349753,"TESARO, Inc.",106002.0
TSS,378227,Total System Services,104007.0
TSSI,363007,"TSS, Inc.",104007.0
TST,122759,"THESTREET, INC.",104003.0
TTC,181580,TORO CO,100001.0
TTD,650768,"Trade Desk, Inc.",101003.0
TTEK,1055095,TETRA TECH INC,100003.0
TTGT,652015,TechTarget Inc,101002.0
TTMI,626042,TTM TECHNOLOGIES INC,101001.0
TTOO,728864,"T2 Biosystems, Inc.",106001.0
TTPH,1077529,TETRAPHASE PHARMACEUTICALS INC,106002.0
TTWO,372538,TAKE TWO INTERACTIVE SOFTWARE INC,101003.0
TU,700411,TransUnion,100002.0
TUES,668563,TUESDAY MORNING CORP/DE,102001.0
TUP,125534,TUPPERWARE BRANDS CORP,103018.0
TUSK,825691,"MAMMOTH ENERGY SERVICES, INC.",107005.0
TVPT,625611,Travelport Worldwide LTD,103015.0
TVTY,895523,"TIVITY HEALTH, INC.",106011.0
TWER,997799,TOWERSTREAM CORP,
TWI,795301,TITAN INTERNATIONAL INC,100009.0
TWIN,231580,TWIN DISC INC,100001.0
TWLO,670420,TWILIO INC,101003.0
TWMC,197548,TRANS WORLD ENTERTAINMENT CORP,103002.0
TWOU,909826,"2U, Inc.",101003.0
TWTR,30388,"TWITTER, INC.",101002.0
TWX,121635,TIME WARNER INC.,103001.0
TXMD,692917,"TherapeuticsMD, Inc.",106005.0
TXN,252464,TEXAS INSTRUMENTS INC,101004.0
TXRH,821877,"Texas Roadhouse, Inc.",103003.0
TXT,378225,Textron Inc.,100008.0
TYL,693134,TYLER TECHNOLOGIES INC,101003.0
TYME,809189,"TYME TECHNOLOGIES, INC.",106002.0
TYPE,344785,Monotype Imaging Holdings Inc.,101003.0
TZOO,515536,TRAVELZOO,101002.0
U,1039024,Unity Software Inc.,101003.0
UA,80553,"Under Armour, Inc.",103004.0
UAL,219075,"United Continental Holdings, Inc.",100006.0
UBER,914943,"Uber Technologies, Inc",103015.0
UBNT,503387,"Ubiquiti Networks, Inc.",101005.0
UBX,893323,"Unity Biotechnology, Inc.",106002.0
UDR,424210,"UDR, Inc.",109001.0
UE,1067485,Urban Edge Properties,
UFI,249809,UNIFI INC,103013.0
UFS,890747,Domtar CORP,110002.0
UG,512245,UNITED GUARDIAN INC,102002.0
UGI,1070710,UGI CORP /PA/,
UHAL,449042,Amerco,100007.0
UHS,378232,"Universal Health Services, Inc.",106011.0
UIHC,774910,UNITED INSURANCE HOLDINGS CORP.,104006.0
UIS,717085,UNISYS CORP,101003.0
ULBI,739637,ULTRALIFE CORP,100001.0
ULH,682408,"UNIVERSAL LOGISTICS HOLDINGS, INC.",100010.0
ULTA,178804,"Ulta Salon, Cosmetics & Fragrance, Inc.",103002.0
ULTI,373736,ULTIMATE SOFTWARE GROUP INC,101003.0
UMBF,256663,UMB FINANCIAL CORP,104002.0
UMPQ,998459,UMPQUA HOLDINGS CORP,
UMRX,808945,Unum Therapeutics Inc.,106002.0
UNAM,251597,UNICO AMERICAN CORP,104006.0
UNFI,52168,UNITED NATURAL FOODS INC,102001.0
UNH,367714,UNITEDHEALTH GROUP INC,106006.0
UNIT,990739,Uniti Group Inc.,109001.0
UNM,378233,Unum Group,104004.0
UNP,367644,UNION PACIFIC CORP,100010.0
UOLI,660762,UONLIVE CORP,100013.0
UPL,700786,ULTRA PETROLEUM CORP,107002.0
UPLD,668870,"Upland Software, Inc.",101003.0
UPS,106423,UNITED PARCEL SERVICE INC,100010.0
UPWK,898008,Upwork Inc.,101002.0
URBN,46954,URBAN OUTFITTERS INC,103002.0
URI,102754,UNITED RENTALS INC /DE,100007.0
USAP,114434,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110007.0
USAT,234192,USA TECHNOLOGIES INC,101003.0
USB,378231,U.S. Bancorp,104002.0
USCR,819568,US CONCRETE INC,110005.0
USFD,365184,US Foods Holding Corp.,102001.0
USG,449068,Usg Corp,110005.0
USM,903238,UNITED STATES CELLULAR CORP,108001.0
USMD,157686,"USMD Holdings, Inc.",
USNA,741592,USANA HEALTH SCIENCES INC,102002.0
USX,1035803,US XPRESS ENTERPRISES INC,100010.0
UTHR,438343,UNITED THERAPEUTICS Corp,106002.0
UTL,704075,UNITIL CORP,105001.0
UTMD,515633,UTAH MEDICAL PRODUCTS INC,106003.0
UTX,261978,UNITED TECHNOLOGIES CORP /DE/,100008.0
UVE,529179,"UNIVERSAL INSURANCE HOLDINGS, INC.",104006.0
V,107326,VISA INC.,104007.0
VAC,340222,MARRIOTT VACATIONS WORLDWIDE Corp,103015.0
VAL,200824,VALSPAR CORP,
VALU,208845,VALUE LINE INC,103026.0
VAPE,659172,"Vape Holdings, Inc.",
VAR,361284,VARIAN MEDICAL SYSTEMS INC,106004.0
VC,1009194,VISTEON CORP,100003.0
VEC,710316,"Vectrus, Inc.",100002.0
VEEV,199530,VEEVA SYSTEMS INC,101003.0
VERI,1017399,"Veritone, Inc.",
VERU,370817,FEMALE HEALTH CO,106005.0
VFC,330907,V F CORP,103004.0
VGR,726203,VECTOR GROUP LTD,102003.0
VIA,378236,Viacom Inc.,103001.0
VIAC,378106,ViacomCBS Inc.,103001.0
VIDA,663113,VIDAROO Corp,
VIDE,95336,VIDEO DISPLAY CORP,101001.0
VIRC,54439,VIRCO MFG CORPORATION,100001.0
VIRT,970570,"Virtu Financial, Inc.",
VISI,207946,"VOLT INFORMATION SCIENCES, INC.",100011.0
VIVE,981944,"VIVEVE MEDICAL, INC.",
VKTX,890836,"Viking Therapeutics, Inc.",106002.0
VLDR,1085789,"Velodyne Lidar, Inc.",100003.0
VLGEA,333215,VILLAGE SUPER MARKET INC,102001.0
VLO,410846,VALERO ENERGY CORP/TX,107001.0
VLRX,867483,Valeritas Holdings Inc.,106003.0
VMC,378238,Vulcan Materials,110005.0
VMI,449113,Valmont Industries Inc,100001.0
VMW,83200,"VMWARE, INC.",101003.0
VNCE,198318,VINCE HOLDING CORP.,103004.0
VNE,998442,"Veoneer, Inc.",
VNO,378237,Vornado Realty Trust,109001.0
VNT,1033570,Vontier Corp,
VNTV,449119,Vantiv Inc,100002.0
VOXX,672273,VOXX International Corp,103005.0
VOYA,354109,"Voya Financial, Inc.",104001.0
VR,449124,Validus Holdings LTD,104013.0
VRA,49797,"Vera Bradley, Inc.",103004.0
VRNS,908839,VARONIS SYSTEMS INC,101003.0
VRNT,44422,VERINT SYSTEMS INC,101003.0
VRS,548204,Verso Corp,110002.0
VRSK,378235,Verisk Analytics,100002.0
VRSN,378234,Verisign Inc.,101002.0
VRTU,34429,VIRTUSA CORP,101003.0
VRTX,344083,VERTEX PHARMACEUTICALS INC / MA,106002.0
VRX,542074,"Valeant Pharmaceuticals International, Inc.",106005.0
VSAT,986214,VIASAT INC,101001.0
VSLR,809892,"Vivint Solar, Inc.",101004.0
VSM,375160,"Versum Materials, Inc.",110001.0
VSTM,135964,"Verastem, Inc.",106002.0
VSTO,158610,Vista Outdoor Inc.,103015.0
VTR,398980,VENTAS INC,109001.0
VTVT,817635,vTv Therapeutics Inc.,106002.0
VUZI,1062014,Vuzix Corp,
VVV,1059911,VALVOLINE INC,102001.0
VWR,1071165,VWR Corp,106003.0
VXRT,625536,"Vaxart, Inc.",106002.0
VZ,101219,VERIZON COMMUNICATIONS INC,108001.0
W,417451,Wayfair Inc.,103002.0
WAB,749129,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,100010.0
WAIR,359379,"Wesco Aircraft Holdings, Inc",100005.0
WAL,345773,WESTERN ALLIANCE BANCORPORATION,104002.0
WAT,378240,Waters Corporation,106003.0
WATT,816792,Energous Corp,101001.0
WBA,87466,"Walgreens Boots Alliance, Inc.",102001.0
WBC,102132,WABCO Holdings Inc.,103005.0
WBMD,646643,WebMD Health Corp.,101002.0
WCC,701296,WESCO INTERNATIONAL INC,100005.0
WCG,745218,"WELLCARE HEALTH PLANS, INC.",106006.0
WCIC,116367,"WCI Communities, Inc.",
WDAY,186213,"Workday, Inc.",101003.0
WDC,250582,WESTERN DIGITAL CORP,101001.0
WDHR,705167,"WeedHire International, Inc.",
WEB,651626,"WEB.COM GROUP, INC.",101002.0
WEC,378244,Wisconsin Energy Corporation,105001.0
WELL,378241,Welltower Inc.,109001.0
WEN,217619,Wendy's Co,103003.0
WERN,1067484,WERNER ENTERPRISES INC,100010.0
WES,975417,"Western Midstream Operating, LP",107003.0
WEX,749233,WEX Inc.,100002.0
WFC,58953,WELLS FARGO & COMPANY/MN,104002.0
WFM,90839,WHOLE FOODS MARKET INC,103002.0
WFT,117829,Weatherford International plc,107004.0
WFT_old,449193,Weatherford International LTD,107004.0
WGL,449198,WGL Holdings Inc,105001.0
WGO,670940,WINNEBAGO INDUSTRIES INC,103005.0
WGP,745556,"Western Gas Equity Partners, LP",107003.0
WH,991363,"WYNDHAM HOTELS & RESORTS, INC.",103015.0
WHG,646168,WESTWOOD HOLDINGS GROUP INC,104001.0
WHR,104227,WHIRLPOOL CORP /DE/,103004.0
WIFI,651519,BOINGO WIRELESS INC,108001.0
WIN,625612,"WINDSTREAM HOLDINGS, INC.",108001.0
WINA,102395,WINMARK CORP,103002.0
WING,1057792,Wingstop Inc.,103003.0
WINH,97546,WINHA INTERNATIONAL GROUP LTD,
WIRE,983825,ENCORE WIRE CORP,
WK,618274,WORKIVA INC,101003.0
WKHS,998526,Workhorse Group Inc.,
WLB,596565,WESTMORELAND COAL Co,110006.0
WLK,700084,WESTLAKE CHEMICAL CORP,110001.0
WLL,983824,WHITING PETROLEUM CORP,
WLT,721686,"Walter Energy, Inc.",
WM,378239,Waste Management Inc.,100004.0
WMAR,543710,WEST MARINE INC,103002.0
WMB,344928,WILLIAMS COMPANIES INC,107003.0
WMG,1093102,Warner Music Group Corp.,103001.0
WMGI,920932,Wright Medical Group N.V.,
WMK,912450,WEIS MARKETS INC,102001.0
WMT,239962,Walmart Inc,102001.0
WNC,109798,WABASH NATIONAL CORP /DE,100012.0
WNDW,92543,"SolarWindow Technologies, Inc.",
WOOF,449230,Vca Antech Inc,106011.0
WOR,332221,WORTHINGTON INDUSTRIES INC,110007.0
WORK,949110,"Slack Technologies, Inc.",101003.0
WPC,449233,W P Carey Inc,109001.0
WPG,983823,WASHINGTON PRIME GROUP INC.,
WPTH,687927,Westport Energy Holdings Inc.,
WPX,449237,WPX Energy Inc,107002.0
WR,351692,WESTAR ENERGY INC /KS,105001.0
WRE,983822,WASHINGTON REAL ESTATE INVESTMENT TRUST,109001.0
WRI,449242,Weingarten Realty Investors,109001.0
WRK,359889,WestRock Co,103018.0
WRLD,983821,WORLD ACCEPTANCE CORP,
WSBC,739365,WESBANCO INC,104002.0
WSCI,65297,"WSI INDUSTRIES, INC.",100001.0
WSH,378243,Willis Towers Watson,104003.0
WSM,198669,WILLIAMS SONOMA INC,103002.0
WSO,1014359,WATSCO INC,100003.0
WSR,983820,Whitestone REIT,
WSTC,820561,WEST CORP,100002.0
WSTL,543789,WESTELL TECHNOLOGIES INC,101005.0
WTR,449267,Aqua America Inc,105001.0
WTS,816791,WATTS WATER TECHNOLOGIES INC,100001.0
WTW,564422,WEIGHT WATCHERS INTERNATIONAL INC,103020.0
WU,378242,Western Union Co,104007.0
WWD,449272,Woodward Inc,100008.0
WWE,641925,WORLD WRESTLING ENTERTAINMENTINC,103001.0
WWW,983819,WOLVERINE WORLD WIDE INC /DE/,103004.0
WY,57524,WEYERHAEUSER CO,110002.0
WYND,116466,"WYNDHAM DESTINATIONS, INC.",103015.0
WYNN,378245,Wynn Resorts Ltd,103015.0
X,721031,UNITED STATES STEEL CORP,110007.0
XBIT,156298,XBiotech Inc.,106002.0
XCO,470616,EXCO RESOURCES INC,107002.0
XCRA,247530,Xcerra Corp,101004.0
XEC,378115,Cimarex Energy,107002.0
XEL,378246,Xcel Energy Inc,105001.0
XHR,983818,"Xenia Hotels & Resorts, Inc.",
XHUA,662912,XINHUA CHINA LTD,
XING,663216,China Xingbang Industry Group Inc.,
XLGROUP,903527,XL GROUP LTD,
XLNX,396684,XILINX INC,101004.0
XNCR,781832,Xencor Inc,106002.0
XOG,863612,"Extraction Oil & Gas, Inc.",107002.0
XOM,121214,EXXON MOBIL CORP,107005.0
XONE,823071,ExOne Co,100001.0
XOXO,651859,XO GROUP INC.,101002.0
XPEL,969955,"XPEL, Inc.",103005.0
XPER,983817,Xperi Corp,101004.0
XPO,364942,"XPO Logistics, Inc.",100010.0
XRAY,378126,Dentsply Sirona,106003.0
XRX,378247,Xerox Corp.,101003.0
XSPY,734429,Spy Inc.,103015.0
XYL,124467,Xylem Inc.,100001.0
Y,449291,Alleghany Corp,104006.0
YELL,1136136,Yellow Corp,100010.0
YELP,440174,YELP,101002.0
YEXT,795507,"Yext, Inc.",101003.0
YGYI,858111,"Youngevity International, Inc.",102002.0
YHOO,257807,YAHOO INC,108001.0
YITD,660011,"Yinhang Internet Technologies Development, Inc.",
YOGA,826179,"YogaWorks, Inc.",103020.0
YORW,998415,YORK WATER CO,100004.0
YUM,98663,YUM BRANDS INC,103003.0
ZAGG,903954,ZAGG Inc,103002.0
ZAYO,694556,"Zayo Group Holdings, Inc.",101005.0
ZDGE,372279,"Zedge, Inc.",101003.0
ZEN,747270,"Zendesk, Inc.",101003.0
ZEUS,815280,OLYMPIC STEEL INC,110007.0
ZG,647182,"ZILLOW GROUP, INC.",109002.0
ZGNX,816789,"ZOGENIX, INC.",106005.0
ZHNE,202955,ZHONE TECHNOLOGIES INC,
ZINCQ,287827,Horsehead Holding Corp,
ZION,378250,Zions Bancorp,104002.0
ZIOP,795980,ZIOPHARM ONCOLOGY INC,106002.0
ZM,963384,"Zoom Video Communications, Inc.",101003.0
ZMH,378249,Zimmer Biomet Holdings,106004.0
ZNGA,418866,ZYNGA INC,101003.0
ZS,896477,"Zscaler, Inc.",101003.0
ZTS,378251,Zoetis,106005.0
ZUMZ,45730,Zumiez Inc,103002.0
ZUO,994625,ZUORA INC,
ZYNE,901704,"Zynerba Pharmaceuticals, Inc.",106002.0
ZYXI,171401,ZYNEX INC,106004.0
